"id","datetime","address","longitude","latitude","type_id","geo_updated","created_at"
1438,"2015-03-22 07:11:00+03","г Москва, км Калужское шоссе 22-й (п Сосенское), 10","37.478585","55.594733",2,True,"2018-07-14 00:09:09.283303+03"
1437,"2016-09-01 20:10:00+03","","37.447","55.6173",2,False,"2018-07-14 00:09:09.28683+03"
1683,"2017-01-13 10:20:00+03","","37.2207","55.3834",4,False,"2018-07-14 00:10:56.279639+03"
1682,"2017-01-26 09:00:00+03","","37.2519","55.5308",1,False,"2018-07-14 00:10:56.281619+03"
1684,"2015-09-28 13:00:00+03","","37.20471","55.3005",2,False,"2018-07-14 00:10:56.277618+03"
1441,"2018-05-25 15:35:00+03","","37.511751","55.525672",1,False,"2018-07-14 00:09:08.303802+03"
1440,"2015-03-05 08:00:00+03","г Москва, ул Центральная, 54","37.38684","55.852748",2,True,"2018-07-14 00:09:08.559063+03"
1439,"2015-03-07 21:00:00+03","д Ларево, А-101","37.431667","55.556667",7,True,"2018-07-14 00:09:08.56359+03"
1443,"2018-05-21 21:50:00+03","","37.417138","55.54659",2,False,"2018-07-14 00:09:08.299676+03"
1442,"2018-05-23 18:30:00+03","","37.404616","55.541729",2,False,"2018-07-14 00:09:08.301762+03"
1685,"2015-09-26 12:50:00+03","","37.145556","55.278056",2,False,"2018-07-14 00:10:56.275354+03"
1445,"2018-05-17 19:00:00+03","","37.4969","55.5439",1,False,"2018-07-14 00:09:08.291909+03"
1444,"2018-05-19 04:20:00+03","","37.2686","55.4033",2,False,"2018-07-14 00:09:08.296753+03"
1899,"2017-10-05 09:40:00+03","","37.5731","55.5914",2,False,"2018-07-14 00:11:42.180913+03"
2224,"2017-11-24 11:20:00+03","п Первомайское, ул Рабочая, 9","37.155587","55.540725",2,True,"2018-07-14 00:13:12.35689+03"
1452,"2017-11-27 08:25:00+03","","37.7944","55.9581",1,False,"2018-07-14 00:09:08.277248+03"
1448,"2018-05-08 22:45:00+03","","37.4333","55.5031",4,False,"2018-07-14 00:09:08.285802+03"
1447,"2018-05-13 18:45:00+03","","37.2925","55.3232",1,False,"2018-07-14 00:09:08.288034+03"
1446,"2018-05-13 20:55:00+03","","37.491979","55.540095",1,False,"2018-07-14 00:09:08.289917+03"
1451,"2017-11-29 09:30:00+03","","37.485691","55.602832",2,False,"2018-07-14 00:09:08.279161+03"
1450,"2018-05-03 16:05:00+03","п Газопровод, А-130 Москва - Малоярославец - Рославль - граница с Республикой Белоруссия (основное направление)","37.4744","55.5883",10,True,"2018-07-14 00:09:08.281092+03"
1449,"2018-05-03 00:10:00+03","","37.3864","55.4836",2,False,"2018-07-14 00:09:08.283418+03"
1901,"2017-06-30 01:30:00+03","","37.341412","55.352999",2,False,"2018-07-14 00:11:41.569922+03"
1455,"2017-11-13 01:30:00+03","","37.472294","55.585921",2,False,"2018-07-14 00:09:08.270725+03"
1454,"2017-11-19 14:10:00+03","","37.6836","55.9464",2,False,"2018-07-14 00:09:08.273257+03"
1688,"2015-09-09 12:30:00+03","г Москва, А-130 Москва - Малоярославец - Рославль - граница с Республикой Белоруссия (основное направление)","37.172778","55.341389",5,True,"2018-07-14 00:10:56.268681+03"
1902,"2017-06-12 15:30:00+03","","37.4186","55.5347",2,False,"2018-07-14 00:11:41.56772+03"
1458,"2017-11-04 15:40:00+03","","37.4931","55.6069",1,False,"2018-07-14 00:09:08.264635+03"
1457,"2017-11-09 22:10:00+03","","37.2817","55.367",1,False,"2018-07-14 00:09:08.266633+03"
1690,"2017-12-26 17:10:00+03","с Вороново, А-130 Москва - Малоярославец - Рославль - граница с Республикой Белоруссия (основное направление)","37.7485","55.45836",1,True,"2018-07-14 00:10:56.263586+03"
1689,"2015-09-09 23:20:00+03","г Москва, А-130 Москва - Малоярославец - Рославль - граница с Республикой Белоруссия (основное направление)","37.160833","55.322778",1,True,"2018-07-14 00:10:56.266339+03"
1459,"2016-05-31 15:00:00+03","","37.499383","55.540406",2,False,"2018-07-14 00:09:08.262435+03"
1692,"2017-12-13 22:00:00+03","","37.102","55.2027",1,False,"2018-07-14 00:10:56.259258+03"
1691,"2017-12-15 12:06:00+03","","37.2072","55.3586",2,False,"2018-07-14 00:10:56.261335+03"
2228,"2015-07-28 04:30:00+03","","37.1694","55.5108",8,False,"2018-07-14 00:13:11.79483+03"
1462,"2016-05-27 14:10:00+03","","37.2531","55.4253",1,False,"2018-07-14 00:09:14.198451+03"
1699,"2016-04-15 08:20:00+03","д Бабенки, А-130 Москва - Малоярославец - Рославль - граница с Республикой Белоруссия (основное направление)","37.184141","55.352764",2,True,"2018-07-14 00:10:56.242039+03"
1698,"2016-04-26 19:47:00+03","д Бабенки, А-130 Москва - Малоярославец - Рославль - граница с Республикой Белоруссия (основное направление)","37.2856","55.5689",2,True,"2018-07-14 00:10:56.244705+03"
1697,"2015-06-07 12:25:00+03","","37.184167","55.3075",2,False,"2018-07-14 00:10:56.247221+03"
1696,"2015-06-11 15:40:00+03","г Москва, А-101","37.153333","55.315833",2,True,"2018-07-14 00:10:56.249519+03"
1694,"2015-06-28 19:05:00+03","","37.193333","55.296389",2,False,"2018-07-14 00:10:56.254314+03"
1693,"2015-06-30 17:00:00+03","г Москва, А-101","37.169722","55.335556",2,True,"2018-07-14 00:10:56.256834+03"
1700,"2016-04-01 20:00:00+03","","37.2897","55.5525",1,False,"2018-07-14 00:10:56.239869+03"
1465,"2016-05-17 21:40:00+03","","37.7189","55.9192",2,False,"2018-07-14 00:09:14.19136+03"
1464,"2016-05-20 09:30:00+03","","37.7017","55.9178",2,False,"2018-07-14 00:09:14.193744+03"
1463,"2016-05-26 05:00:00+03","","37","55",4,False,"2018-07-14 00:09:14.196237+03"
2229,"2015-07-27 00:15:00+03","","37.141389","55.571667",1,False,"2018-07-14 00:13:11.792502+03"
1467,"2016-05-14 20:15:00+03","","37.4675","55.6206",1,False,"2018-07-14 00:09:14.18665+03"
1466,"2016-05-14 10:15:00+03","","37.4781","55.5933",1,False,"2018-07-14 00:09:14.189311+03"
1907,"2017-02-01 15:00:00+03","","37.4119","55.5328",2,False,"2018-07-14 00:11:41.554992+03"
1906,"2017-02-28 08:00:00+03","","37.343114","55.333",2,False,"2018-07-14 00:11:41.558019+03"
1469,"2015-07-30 23:15:00+03","п Коммунарка, ул Александры Монаховой, 95","37.486389","55.548333",3,True,"2018-07-14 00:09:14.179684+03"
2230,"2015-07-26 17:50:00+03","п Первомайское, ул Рабочая, 9","37.1544","55.5408",2,True,"2018-07-14 00:13:11.789198+03"
1703,"2017-08-16 18:15:00+03","","37.2911","55.5264",2,False,"2018-07-14 00:10:56.233327+03"
1702,"2017-08-21 07:30:00+03","","37.22087","55.383572",2,False,"2018-07-14 00:10:56.235652+03"
1909,"2015-08-23 18:00:00+03","","37.336667","55.310278",8,False,"2018-07-14 00:11:41.550322+03"
1908,"2018-04-11 00:40:00+03","","37.2675","55.3244",1,False,"2018-07-14 00:11:41.552539+03"
1910,"2015-08-15 00:10:00+03","г Москва, А-101","37.207222","55.374444",3,True,"2018-07-14 00:11:41.547729+03"
1478,"2015-01-21 22:50:00+03","г Москва, проезд Проектируемый 5112-й, 1 Б","37.704008","55.667813",1,True,"2018-07-14 00:09:12.852061+03"
1477,"2015-04-03 18:00:00+03","","37.421667","55.558056",4,False,"2018-07-14 00:09:12.854811+03"
1476,"2015-04-10 05:05:00+03","г Москва, км Калужское шоссе 22-й (п Сосенское), 2","37.480373","55.60373",1,True,"2018-07-14 00:09:13.270452+03"
1472,"2015-07-22 18:50:00+03","","37.4656","55.5969",2,False,"2018-07-14 00:09:13.748269+03"
1474,"2015-07-13 23:00:00+03","п Коммунарка, ул Александры Монаховой, 5","37.4708","55.5775",2,False,"2018-07-14 00:09:13.587773+03"
1473,"2015-07-19 07:55:00+03","п Коммунарка, ул Александры Монаховой, 1","37.4703","55.5775",2,False,"2018-07-14 00:09:13.743936+03"
1707,"2018-06-26 10:05:00+03","","37.210758","55.301902",1,False,"2018-07-14 00:10:56.224077+03"
1706,"2015-05-09 23:00:00+03","г Москва, А-101","55.162778","55.325833",2,True,"2018-07-14 00:10:56.226327+03"
1705,"2015-05-14 12:45:00+03","","37.114167","55.276667",1,False,"2018-07-14 00:10:56.228854+03"
1479,"2016-01-09 14:30:00+03","","37.4889","55.6092",1,False,"2018-07-14 00:09:12.531252+03"
1709,"2018-06-09 17:30:00+03","д Сахарово, проезд Сахаровский, 87","37.202766","55.299511",2,True,"2018-07-14 00:10:56.218341+03"
1708,"2018-06-23 10:10:00+03","","37.148852","55.279372",2,False,"2018-07-14 00:10:56.221353+03"
1483,"2016-06-20 01:05:00+03","","37.486347","55.610735",3,False,"2018-07-14 00:09:12.516227+03"
1711,"2017-04-16 17:40:00+03","","37.1536","55.3164",2,False,"2018-07-14 00:10:55.985112+03"
1710,"2016-08-28 16:00:00+03","д Львово, А-130 Москва - Малоярославец - Рославль - граница с Республикой Белоруссия (основное направление)","37.115058","55.277705",2,True,"2018-07-14 00:10:55.987507+03"
1913,"2016-10-10 19:20:00+03","","37.5653","55.5856",1,False,"2018-07-14 00:11:41.5408+03"
2233,"2015-04-22 07:40:00+03","п Первомайское, ул Центральная, 18","22.268068","54.590839",1,True,"2018-07-14 00:13:11.250783+03"
2232,"2015-07-11 07:50:00+03","д Верховье (Первомайское), ул Лесная, 5","37.2283","55.5125",2,False,"2018-07-14 00:13:11.507448+03"
1944,"2015-06-03 13:30:00+03","","37.251667","55.48",3,False,"2018-07-14 00:12:05.329642+03"
1485,"2016-06-09 09:50:00+03","","37.8022","55.9144",2,False,"2018-07-14 00:09:12.512552+03"
1940,"2017-01-07 19:20:00+03","","37.4522","55.7208",2,False,"2018-07-14 00:12:05.339662+03"
1715,"2018-01-18 09:10:00+03","","37.1467","55.3083",2,False,"2018-07-14 00:10:55.976323+03"
1714,"2018-01-31 19:15:00+03","","37.1736","55.3436",4,False,"2018-07-14 00:10:55.97843+03"
1712,"2017-10-28 20:15:00+03","","37.1035","55.1842",1,False,"2018-07-14 00:10:55.982869+03"
1488,"2016-07-30 13:05:00+03","","37.4781","55.5958",1,False,"2018-07-14 00:09:12.501669+03"
1487,"2018-03-27 06:20:00+03","","37.4567","55.6189",2,False,"2018-07-14 00:09:12.504462+03"
1914,"2016-10-07 16:10:00+03","с Кленово, М-5 Урал Москва - Рязань - Пенза - Самара - Уфа – Челябинск (основное направление)","37.383436","55.369083",2,True,"2018-07-14 00:11:41.538381+03"
2234,"2015-04-18 08:50:00+03","д Губцево, ул Озерная, 1","37.234935","55.502283",2,True,"2018-07-14 00:13:10.842157+03"
1489,"2016-07-27 13:15:00+03","","37.481664","55.567482",2,False,"2018-07-14 00:09:12.499643+03"
1915,"2016-10-02 22:50:00+03","","37.316471","55.343468",1,False,"2018-07-14 00:11:41.534192+03"
1719,"2017-07-04 19:00:00+03","","37.173299","55.343197",2,False,"2018-07-14 00:10:55.968123+03"
1717,"2018-01-05 18:20:00+03","","37.3306","55.4853",7,False,"2018-07-14 00:10:55.972081+03"
1491,"2016-07-27 19:30:00+03","","37","55",2,False,"2018-07-14 00:09:12.495816+03"
1721,"2017-06-03 09:15:00+03","","37.258","55.124",2,False,"2018-07-14 00:10:55.96427+03"
1720,"2017-06-09 02:15:00+03","","37.3836","55.5022",4,False,"2018-07-14 00:10:55.966237+03"
2236,"2016-03-21 09:10:00+03","д Губцево, ул Дорожная, 10","37.2411","55.5125",2,False,"2018-07-14 00:13:10.118192+03"
1497,"2016-07-05 16:30:00+03","","37.7686","55.1083",1,False,"2018-07-14 00:09:12.479612+03"
1496,"2016-07-05 08:30:00+03","","37.8114","55.1067",2,False,"2018-07-14 00:09:12.481935+03"
1495,"2016-07-09 23:00:00+03","","37.432186","55.55385",1,False,"2018-07-14 00:09:12.484014+03"
1494,"2016-07-14 18:30:00+03","","37.493587","55.60651",2,False,"2018-07-14 00:09:12.486306+03"
1493,"2016-07-19 02:40:00+03","","37.487168","55.60653",3,False,"2018-07-14 00:09:12.489872+03"
1918,"2016-12-03 00:40:00+03","","37.34039","55.352803",2,False,"2018-07-14 00:11:41.527245+03"
1461,"2016-05-29 09:40:00+03","","37.8228","55.1017",1,False,"2018-07-14 00:09:08.254836+03"
1500,"2015-11-02 19:30:00+03","г Москва, А-130 Москва - Малоярославец - Рославль - граница с Республикой Белоруссия (основное направление)","37.489722","55.61",2,True,"2018-07-14 00:09:11.977665+03"
1498,"2015-11-18 12:50:00+03","п Коммунарка, ул Александры Монаховой, 15","37.47635","55.569541",1,False,"2018-07-14 00:09:12.47256+03"
1456,"2017-11-11 10:45:00+03","","37.8236","55.1153",3,False,"2018-07-14 00:09:08.26858+03"
1453,"2017-11-25 09:28:00+03","","37.2725","55.36",2,False,"2018-07-14 00:09:08.275158+03"
1426,"2016-09-25 01:00:00+03","","37.4753","55.5953",3,False,"2018-07-14 00:09:09.311032+03"
1409,"2016-12-28 07:00:00+03","","37.2846","55.3544",1,False,"2018-07-14 00:09:09.353715+03"
1399,"2016-10-18 07:00:00+03","","37.333873","55.501653",1,False,"2018-07-14 00:09:09.606029+03"
1389,"2015-08-20 09:10:00+03","","37.475833","55.581389",2,False,"2018-07-14 00:09:09.980985+03"
1382,"2018-04-19 09:00:00+03","","37.7394","55.9347",4,False,"2018-07-14 00:09:10.192741+03"
1363,"2015-12-17 14:15:00+03","п завода Мосрентген, гск Мосрентрен, 1","37.4597","55.6175",2,False,"2018-07-14 00:09:11.192584+03"
1356,"2017-03-24 07:30:00+03","","37.215","55.103",4,False,"2018-07-14 00:09:11.212321+03"
1354,"2017-06-14 14:40:00+03","","37.454036","55.571949",3,False,"2018-07-14 00:09:11.218418+03"
1350,"2017-06-20 23:30:00+03","","37.8022","55.9153",2,False,"2018-07-14 00:09:11.229393+03"
1335,"2017-07-21 18:40:00+03","","37.7353","55.1022",1,False,"2018-07-14 00:09:11.272091+03"
1327,"2018-01-30 11:30:00+03","","37.4597","55.5753",3,False,"2018-07-14 00:09:11.290112+03"
1323,"2017-04-04 18:45:00+03","","37.467208","55.581376",5,False,"2018-07-14 00:09:11.301469+03"
1311,"2016-08-19 13:40:00+03","","37","55",3,False,"2018-07-14 00:09:11.328146+03"
1309,"2016-08-21 11:40:00+03","","37.473208","55.601735",6,False,"2018-07-14 00:09:11.331644+03"
1308,"2016-08-27 21:30:00+03","","37.4689","55.6022",3,False,"2018-07-14 00:09:11.333808+03"
1299,"2018-06-21 18:20:00+03","","37.45768","55.574589",2,False,"2018-07-14 00:09:11.357177+03"
1292,"2017-08-23 22:00:00+03","","37.7892","55.9817",4,False,"2018-07-14 00:09:11.371463+03"
1288,"2017-05-11 18:00:00+03","","37.8222","55.9356",2,False,"2018-07-14 00:09:11.38012+03"
1285,"2017-05-22 12:55:00+03","","37.852","55.123",2,False,"2018-07-14 00:09:11.386431+03"
1278,"2016-04-10 04:30:00+03","","37.44","55.5622",3,False,"2018-07-14 00:09:11.40153+03"
1272,"2016-04-27 13:20:00+03","","37.650038","55.754051",1,False,"2018-07-14 00:09:11.414604+03"
1271,"2016-04-29 14:15:00+03","","37.4839","55.6039",1,False,"2018-07-14 00:09:11.417024+03"
1267,"2015-10-19 10:45:00+03","п Коммунарка, ул Александры Монаховой, 15","37.476667","55.569167",6,False,"2018-07-14 00:09:11.749776+03"
1262,"2015-06-10 18:00:00+03","г Москва, А-101","37.483611","55.603056",2,True,"2018-07-14 00:09:11.968421+03"
1499,"2015-11-16 18:15:00+03","г Москва, ул Адмирала Корнилова (п Сосенское), 54","37.4478","55.6167",1,True,"2018-07-14 00:09:12.207049+03"
1492,"2016-07-21 21:00:00+03","","37.442911","55.623415",5,False,"2018-07-14 00:09:12.492158+03"
1490,"2016-07-27 11:05:00+03","","37.453685","55.607443",6,False,"2018-07-14 00:09:12.49778+03"
1486,"2018-03-29 10:10:00+03","","37.698","55.458",6,False,"2018-07-14 00:09:12.507142+03"
1484,"2016-06-16 16:30:00+03","","37.5356","55.1067",2,False,"2018-07-14 00:09:12.514485+03"
1480,"2016-01-03 14:30:00+03","","37.4803","55.5675",1,False,"2018-07-14 00:09:12.525959+03"
1475,"2015-04-12 14:10:00+03","","37.381944","55.5725",1,False,"2018-07-14 00:09:13.273347+03"
1471,"2015-07-24 17:00:00+03","г Москва, А-101","37.46","55.575833",1,True,"2018-07-14 00:09:13.752073+03"
1470,"2015-07-25 00:15:00+03","д Сосенки, ул Сосновая, 3Б","37.449282","55.570075",1,True,"2018-07-14 00:09:14.042581+03"
1250,"2017-12-18 22:00:00+03","","37.4111","55.5644",3,False,"2018-07-14 00:09:14.219695+03"
1248,"2017-12-23 13:00:00+03","","37.758","55.4756",2,False,"2018-07-14 00:09:14.2265+03"
1244,"2015-09-05 07:10:00+03","","37.4831","55.5667",4,False,"2018-07-14 00:09:14.236108+03"
1242,"2015-09-07 12:20:00+03","п Коммунарка, ул Александры Монаховой, 40","37.4914","55.555",3,True,"2018-07-14 00:09:14.547038+03"
1240,"2015-09-19 20:10:00+03","п Коммунарка, ул Александры Монаховой, 1","37.4575","55.563056",2,False,"2018-07-14 00:09:15.103498+03"
1238,"2015-09-25 13:45:00+03","","37.374167","55.518889",2,False,"2018-07-14 00:09:15.111042+03"
1236,"2015-09-28 08:00:00+03","п Коммунарка, ул Александры Монаховой, 107","37.492778","55.543056",1,True,"2018-07-14 00:09:15.521266+03"
1227,"2016-11-09 20:25:00+03","","37.434304","55.557835",1,False,"2018-07-14 00:09:15.544325+03"
1919,"2016-09-29 00:45:00+03","д Лукошкино, А-130 Москва - Малоярославец - Рославль - граница с Республикой Белоруссия (основное направление)","37.2617","55.3225",1,True,"2018-07-14 00:11:41.524791+03"
1502,"2015-06-16 15:40:00+03","","37.330278","55.555556",2,False,"2018-07-14 00:09:36.753947+03"
1501,"2017-12-22 19:20:00+03","","37","55",1,False,"2018-07-14 00:09:36.756159+03"
2239,"2016-06-30 19:25:00+03","","37.248937","55.509106",2,False,"2018-07-14 00:13:09.577328+03"
1725,"2016-02-15 20:50:00+03","с Вороново, А-130 Москва - Малоярославец - Рославль - граница с Республикой Белоруссия (основное направление)","37.1514","55.3275",1,True,"2018-07-14 00:10:55.95517+03"
1723,"2015-12-08 07:40:00+03","г Москва, А-130 Москва - Малоярославец - Рославль - граница с Республикой Белоруссия (основное направление)","37.184722","55.353056",1,True,"2018-07-14 00:10:55.95949+03"
1920,"2016-09-17 19:50:00+03","","37.322191","55.597111",8,False,"2018-07-14 00:11:41.522409+03"
1504,"2015-10-28 07:30:00+03","","37.356667","55.573056",1,False,"2018-07-14 00:09:36.749247+03"
1779,"2016-03-20 12:40:00+03","","37.2058","55.3736",3,False,"2018-07-14 00:10:55.559273+03"
1727,"2016-02-04 16:33:00+03","","37.1817","55.2919",2,False,"2018-07-14 00:10:55.950883+03"
1726,"2016-02-08 21:00:00+03","с Вороново, А-130 Москва - Малоярославец - Рославль - граница с Республикой Белоруссия (основное направление)","37.1611","55.3231",1,True,"2018-07-14 00:10:55.953083+03"
1728,"2016-02-02 19:25:00+03","д Голохвастово, А-130 Москва - Малоярославец - Рославль - граница с Республикой Белоруссия (основное направление)","37","55",1,True,"2018-07-14 00:10:55.948605+03"
1508,"2017-05-16 19:35:00+03","","37.332127","55.557168",2,False,"2018-07-14 00:09:36.740849+03"
1507,"2016-04-09 21:50:00+03","","37.236423","55.579107",2,False,"2018-07-14 00:09:36.742862+03"
1506,"2015-10-19 06:15:00+03","","37.321389","55.556667",1,False,"2018-07-14 00:09:36.745358+03"
1511,"2017-04-12 12:50:00+03","","37.3003","55.595",3,False,"2018-07-14 00:09:36.734342+03"
1510,"2017-04-15 22:20:00+03","","37.279564","55.589095",3,False,"2018-07-14 00:09:36.736503+03"
1509,"2015-05-17 21:00:00+03","","37.310833","55.555556",3,False,"2018-07-14 00:09:36.738763+03"
1729,"2016-02-01 19:40:00+03","","37.5108","55.5239",2,False,"2018-07-14 00:10:55.946372+03"
1922,"2015-07-18 19:00:00+03","","37.3122","55.2986",7,False,"2018-07-14 00:11:41.518103+03"
1516,"2017-07-01 00:45:00+03","","37.2887","55.5915",2,False,"2018-07-14 00:09:36.721447+03"
1515,"2017-07-10 12:20:00+03","","37.956254","55.488843",2,False,"2018-07-14 00:09:36.723548+03"
1514,"2018-01-10 12:55:00+03","","37.2128","55.342",2,False,"2018-07-14 00:09:36.726012+03"
1513,"2018-01-16 10:25:00+03","","37.3311","55.5583",2,False,"2018-07-14 00:09:36.729113+03"
2241,"2018-03-23 01:30:00+03","","37.1514","55.5572",4,False,"2018-07-14 00:13:09.572119+03"
1731,"2015-08-30 14:30:00+03","г Москва, А-130 Москва - Малоярославец - Рославль - граница с Республикой Белоруссия (основное направление)","37.144722","55.278333",2,True,"2018-07-14 00:10:55.941804+03"
1520,"2015-12-02 19:50:00+03","","35.651667","54.373611",2,False,"2018-07-14 00:09:36.712331+03"
1519,"2017-03-23 17:20:00+03","","37.2775","55.5888",4,False,"2018-07-14 00:09:36.714537+03"
1517,"2017-06-17 16:10:00+03","","37.5928","55.9517",7,False,"2018-07-14 00:09:36.719469+03"
1925,"2015-01-11 18:40:00+03","г Москва, М-3 Украина Москва - Калуга - Брянск - граница с Украиной (основное направление)","37.304167","55.595556",2,True,"2018-07-14 00:11:41.509047+03"
1924,"2015-01-29 20:10:00+03","г Москва, А-107 Московское малое кольцо Икша - Ногинск - Бронницы - Голицыно - Истра - Икша","37.357222","55.387222",2,True,"2018-07-14 00:11:41.513096+03"
1522,"2017-02-25 11:55:00+03","","37.5608","55.9231",10,False,"2018-07-14 00:09:36.707595+03"
1521,"2016-02-29 18:45:00+03","","37.3594","55.581921",1,False,"2018-07-14 00:09:36.710025+03"
1732,"2015-08-19 13:40:00+03","г Москва, А-101","37.137222","55.274722",2,True,"2018-07-14 00:10:55.939598+03"
1926,"2016-01-30 18:00:00+03","","37.2669","55.3244",1,False,"2018-07-14 00:11:41.506951+03"
1524,"2017-02-04 00:30:00+03","","37.342212","55.562858",1,False,"2018-07-14 00:09:36.702935+03"
1523,"2017-02-15 09:40:00+03","","37.360385","55.584366",2,False,"2018-07-14 00:09:36.70518+03"
1786,"2016-07-31 12:05:00+03","","37.053885","55.532605",3,False,"2018-07-14 00:10:55.543874+03"
1734,"2015-08-02 18:30:00+03","г Москва, А-101","37.116667","55.279444",2,True,"2018-07-14 00:10:55.934722+03"
1527,"2015-08-25 22:45:00+03","","37.335556","55.556667",7,False,"2018-07-14 00:09:36.497432+03"
1526,"2018-04-08 14:00:00+03","п Валуево, гск Валуево, стр 2","37.3578","55.5717",2,False,"2018-07-14 00:09:36.696015+03"
1525,"2018-04-27 21:30:00+03","","37.345","55.5308",2,False,"2018-07-14 00:09:36.700319+03"
1736,"2016-10-22 00:30:00+03","","37.184624","55.353223",2,False,"2018-07-14 00:10:55.930557+03"
1928,"2016-01-17 19:00:00+03","","37.3697","55.3642",2,False,"2018-07-14 00:11:41.502395+03"
1528,"2015-08-22 06:30:00+03","","0","0",7,False,"2018-07-14 00:09:36.494221+03"
1766,"2015-07-08 15:40:00+03","г Москва, ул Центральная, 85","37.38684","55.852748",7,True,"2018-07-14 00:10:55.856486+03"
1738,"2016-12-25 21:30:00+03","","37.2706","55.5428",3,False,"2018-07-14 00:10:55.926626+03"
1737,"2016-10-09 21:15:00+03","","37.289292","55.441984",3,False,"2018-07-14 00:10:55.928721+03"
2244,"2016-07-05 02:15:00+03","","37.134023","55.551987",2,False,"2018-07-14 00:13:09.261476+03"
1739,"2016-12-25 12:00:00+03","","37.2036","55.3002",2,False,"2018-07-14 00:10:55.924112+03"
1730,"2018-04-30 05:50:00+03","д Голохвастово, А-130 Москва - Малоярославец - Рославль - граница с Республикой Белоруссия (основное направление)","37.3414","55.6322",4,True,"2018-07-14 00:10:55.944124+03"
1532,"2016-12-10 01:30:00+03","","37.5853","55.9919",1,False,"2018-07-14 00:09:36.231947+03"
1531,"2016-12-27 20:45:00+03","","37.334475","55.559684",2,False,"2018-07-14 00:09:36.234001+03"
1530,"2016-10-08 16:30:00+03","п Марьино, гск Марьино-1, 9","37.331728","55.558031",2,False,"2018-07-14 00:09:36.487168+03"
1930,"2016-03-29 07:50:00+03","","37.254288","55.319686",3,False,"2018-07-14 00:11:41.498194+03"
1535,"2016-09-13 22:10:00+03","","37.331116","55.557716",1,False,"2018-07-14 00:09:36.224852+03"
1534,"2015-02-26 12:10:00+03","","37.354167","55.570556",2,False,"2018-07-14 00:09:36.22732+03"
1533,"2017-09-26 01:00:00+03","","37.3417","55.5536",7,False,"2018-07-14 00:09:36.229651+03"
1741,"2017-09-29 08:10:00+03","","37.181616","55.350875",2,False,"2018-07-14 00:10:55.918989+03"
1931,"2016-06-06 12:50:00+03","","37.397222","55.424857",8,False,"2018-07-14 00:11:41.49606+03"
1537,"2015-03-04 01:10:00+03","г Москва, ул Центральная, 9","37.385493","55.853117",3,True,"2018-07-14 00:09:36.217791+03"
1536,"2016-09-02 07:30:00+03","","37.295128","55.593746",2,False,"2018-07-14 00:09:36.222016+03"
1743,"2017-09-14 12:30:00+03","","37.7895","55.847",2,False,"2018-07-14 00:10:55.914212+03"
1744,"2017-09-11 14:40:00+03","","37.1121","55.1537",9,False,"2018-07-14 00:10:55.91208+03"
1539,"2015-07-31 17:30:00+03","д Верхнее Валуево, ул Валуевская 5-я, 1","37.361389","55.581389",2,True,"2018-07-14 00:09:35.71702+03"
1538,"2016-05-22 14:45:00+03","","37.366341","55.580294",2,False,"2018-07-14 00:09:35.720621+03"
1745,"2017-09-01 22:30:00+03","","37.212932","55.302367",1,False,"2018-07-14 00:10:55.909832+03"
1543,"2018-03-28 07:35:00+03","","37.3397","55.6206",1,False,"2018-07-14 00:09:35.436133+03"
1542,"2016-06-18 10:00:00+03","","37.5856","55.9539",2,False,"2018-07-14 00:09:35.439814+03"
1540,"2015-01-17 11:20:00+03","","37.297222","55.594167",11,False,"2018-07-14 00:09:35.444461+03"
1544,"2016-07-04 20:30:00+03","","37.322406","55.549526",1,False,"2018-07-14 00:09:35.43332+03"
1934,"2016-07-16 19:55:00+03","","37.5689","55.5186",7,False,"2018-07-14 00:11:41.489684+03"
1748,"2015-02-20 07:50:00+03","г Москва, А-101","37.156389","55.319722",4,True,"2018-07-14 00:10:55.901638+03"
1747,"2015-02-25 09:00:00+03","","37.187778","55.294167",2,False,"2018-07-14 00:10:55.904506+03"
1933,"2018-03-25 16:25:00+03","","36.4586","55.1256",2,False,"2018-07-14 00:11:41.491612+03"
1545,"2015-11-15 09:44:00+03","","37.356389","55.585",2,False,"2018-07-14 00:09:35.430617+03"
1541,"2016-01-18 20:10:00+03","","37.3092","55.5475",1,False,"2018-07-14 00:09:35.44226+03"
1529,"2016-10-17 20:15:00+03","","37.3081","55.5575",14,False,"2018-07-14 00:09:36.490772+03"
1518,"2017-03-27 12:10:00+03","","37.2924","55.5929",4,False,"2018-07-14 00:09:36.716938+03"
1505,"2015-10-24 03:00:00+03","","37.3594","55.5842",3,False,"2018-07-14 00:09:36.747262+03"
1503,"2015-06-06 14:35:00+03","","37.329923","55.557368",2,False,"2018-07-14 00:09:36.751664+03"
1546,"2016-11-25 14:35:00+03","г Щербинка, ул Симферопольская, 7","37.572236","55.503698",1,True,"2018-07-14 00:10:32.146187+03"
1749,"2015-02-07 07:15:00+03","","37.184167","55.292778",2,False,"2018-07-14 00:10:55.899221+03"
1550,"2017-01-04 19:00:00+03","г Щербинка, ш Симферопольское, 14А","37.569434","55.494286",2,True,"2018-07-14 00:10:31.164371+03"
1549,"2017-01-20 06:15:00+03","г Щербинка, ул Восточная, 2","37.577427","55.495741",1,True,"2018-07-14 00:10:31.433121+03"
2248,"2015-11-13 20:30:00+03","","37.243056","55.511667",2,False,"2018-07-14 00:13:08.447167+03"
